,Account Description ID,Type,Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year Month (after 2000) in Datetime,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
3816,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,40.0,167568.4,1601.0,2016-01,1,0,0,0,0,0,0,1,0,0,0
3817,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2608.0,6366128.0,1601.0,2016-01,1,0,0,0,0,0,0,0,1,0,0
3818,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,35.0,900823.35,1601.0,2016-01,1,0,0,0,0,0,0,0,0,1,0
3819,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1544268.6,1601.0,2016-01,1,0,0,0,0,0,0,0,0,1,0
3820,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,300.0,2305326.0,1602.0,2016-02,1,0,0,0,0,1,0,0,0,0,0
3821,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,209460.5,1602.0,2016-02,1,0,0,0,0,0,0,1,0,0,0
3822,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2991.0,7301031.0,1602.0,2016-02,1,0,0,0,0,0,0,0,1,0,0
3823,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,40.0,1029512.4,1602.0,2016-02,1,0,0,0,0,0,0,0,0,1,0
3824,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1286890.5,1602.0,2016-02,1,0,0,0,0,0,0,0,0,1,0
3825,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,300.0,2305326.0,1603.0,2016-03,1,0,0,0,0,1,0,0,0,0,0
3826,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,90.0,377028.9,1603.0,2016-03,1,0,0,0,0,0,0,1,0,0,0
3827,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2989.0,7296149.0,1603.0,2016-03,1,0,0,0,0,0,0,0,1,0,0
3828,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,40.0,1029512.4,1603.0,2016-03,1,0,0,0,0,0,0,0,0,1,0
3829,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1286890.5,1603.0,2016-03,1,0,0,0,0,0,0,0,0,1,0
3830,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,450.0,3457989.0,1604.0,2016-04,1,0,0,0,0,1,0,0,0,0,0
3831,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,209460.5,1604.0,2016-04,1,0,0,0,0,0,0,1,0,0,0
3832,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2998.0,7318118.0,1604.0,2016-04,1,0,0,0,0,0,0,0,1,0,0
3833,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1544268.6,1604.0,2016-04,1,0,0,0,0,0,0,0,0,1,0
3834,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,75.0,1930335.75,1604.0,2016-04,1,0,0,0,0,0,0,0,0,1,0
3835,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,540.0,4120770.3,1605.0,2016-05,1,0,0,0,0,1,0,0,0,0,0
3836,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,40.0,165474.0,1605.0,2016-05,1,0,0,0,0,0,0,1,0,0,0
3837,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3100.0,7567100.0,1605.0,2016-05,1,0,0,0,0,0,0,0,1,0,0
3838,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1518530.6,1605.0,2016-05,1,0,0,0,0,0,0,0,0,1,0
3839,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,75.0,1898163.25,1605.0,2016-05,1,0,0,0,0,0,0,0,0,1,0
3840,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,450.0,3371539.5,1606.0,2016-06,1,0,0,0,0,1,0,0,0,0,0
3841,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,204224.5,1606.0,2016-06,1,0,0,0,0,0,0,1,0,0,0
3842,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2994.0,7308354.0,1606.0,2016-06,1,0,0,0,0,0,0,0,1,0,0
3843,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1505661.6,1606.0,2016-06,1,0,0,0,0,0,0,0,0,1,0
3844,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1254718.0,1606.0,2016-06,1,0,0,0,0,0,0,0,0,1,0
3845,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,400.0,2996924.0,1607.0,2016-07,1,0,0,0,0,1,0,0,0,0,0
3846,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,204224.0,1607.0,2016-07,1,0,0,0,0,0,0,1,0,0,0
3847,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3130.0,7640330.0,1607.0,2016-07,1,0,0,0,0,0,0,0,1,0,0
3848,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,50.0,1254718.0,1607.0,2016-07,1,0,0,0,0,0,0,0,0,1,0
3849,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,75.0,1882077.0,1607.0,2016-07,1,0,0,0,0,0,0,0,0,1,0
3850,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,300.0,2247693.0,1608.0,2016-08,1,0,0,0,0,1,0,0,0,0,0
3851,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,204224.0,1608.0,2016-08,1,0,0,0,0,0,0,1,0,0,0
3852,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1608.0,2016-08,1,0,0,0,0,0,0,0,1,0,0
3853,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,75.0,1882077.0,1608.0,2016-08,1,0,0,0,0,0,0,0,0,1,0
3854,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1254718.0,1608.0,2016-08,1,0,0,0,0,0,0,0,0,1,0
3855,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,300.0,2247693.0,1609.0,2016-09,1,0,0,0,0,1,0,0,0,0,0
3856,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,90.0,367603.2,1609.0,2016-09,1,0,0,0,0,0,0,1,0,0,0
3857,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3130.0,7640330.0,1609.0,2016-09,1,0,0,0,0,0,0,0,1,0,0
3858,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,50.0,1254718.0,1609.0,2016-09,1,0,0,0,0,0,0,0,0,1,0
3859,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1254718.0,1609.0,2016-09,1,0,0,0,0,0,0,0,0,1,0
3860,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,450.0,3371539.5,1610.0,2016-10,1,0,0,0,0,1,0,0,0,0,0
3861,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1610.0,2016-10,1,0,0,0,0,0,0,0,1,0,0
3862,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,75.0,1882077.0,1610.0,2016-10,1,0,0,0,0,0,0,0,0,1,0
3863,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1254718.0,1610.0,2016-10,1,0,0,0,0,0,0,0,0,1,0
3864,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,300.0,2247693.0,1611.0,2016-11,1,0,0,0,0,1,0,0,0,0,0
3865,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,58.0,236899.84,1611.0,2016-11,1,0,0,0,0,0,0,1,0,0,0
3866,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1611.0,2016-11,1,0,0,0,0,0,0,0,1,0,0
3867,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,50.0,1254718.0,1611.0,2016-11,1,0,0,0,0,0,0,0,0,1,0
3868,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,50.0,1254718.0,1611.0,2016-11,1,0,0,0,0,0,0,0,0,1,0
3869,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,1150.0,8616156.5,1612.0,2016-12,1,0,0,0,0,1,0,0,0,0,0
3870,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,55.0,224646.4,1612.0,2016-12,1,0,0,0,0,0,0,1,0,0,0
3871,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3130.0,7640330.0,1612.0,2016-12,1,0,0,0,0,0,0,0,1,0,0
3872,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,85.0,2133020.6,1612.0,2016-12,1,0,0,0,0,0,0,0,0,1,0
3873,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,85.0,2133020.6,1612.0,2016-12,1,0,0,0,0,0,0,0,0,1,0
3874,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,25.0,102112.0,1701.0,2017-01,1,0,0,0,0,0,0,1,0,0,0
3875,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4000.0,9764000.0,1701.0,2017-01,1,0,0,0,0,0,0,0,1,0,0
3876,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1505661.6,1701.0,2017-01,1,0,0,0,0,0,0,0,0,1,0
3877,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,90.0,2258492.4,1701.0,2017-01,1,0,0,0,0,0,0,0,0,1,0
3878,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,204224.0,1702.0,2017-02,1,0,0,0,0,0,0,1,0,0,0
3879,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2200.0,5370200.0,1702.0,2017-02,1,0,0,0,0,0,0,0,1,0,0
3880,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1505661.6,1702.0,2017-02,1,0,0,0,0,0,0,0,0,1,0
3881,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,5.0,125471.8,1702.0,2017-02,1,0,0,0,0,0,0,0,0,1,0
3882,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,30.0,752830.8,1702.0,2017-02,1,0,0,0,0,0,0,0,0,1,0
3883,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,180.0,1348615.8,1703.0,2017-03,1,0,0,0,0,1,0,0,0,0,0
3884,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,75.0,303783.25,1703.0,2017-03,1,0,0,0,0,0,0,1,0,0,0
3885,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4000.0,9764000.0,1703.0,2017-03,1,0,0,0,0,0,0,0,1,0,0
3886,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1505661.6,1703.0,2017-03,1,0,0,0,0,0,0,0,0,1,0
3887,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,10.0,250943.6,1703.0,2017-03,1,0,0,0,0,0,0,0,0,1,0
3888,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1505661.6,1703.0,2017-03,1,0,0,0,0,0,0,0,0,1,0
3889,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,370.0,2721581.0,1704.0,2017-04,1,0,0,0,0,1,0,0,0,0,0
3890,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,199118.5,1704.0,2017-04,1,0,0,0,0,0,0,1,0,0,0
3891,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1704.0,2017-04,1,0,0,0,0,0,0,0,1,0,0
3892,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1468020.0,1704.0,2017-04,1,0,0,0,0,0,0,0,0,1,0
3893,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,3.0,75283.08,1704.0,2017-04,1,0,0,0,0,0,0,0,0,1,0
3894,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,90.0,2220850.8,1704.0,2017-04,1,0,0,0,0,0,0,0,0,1,0
3895,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,240.0,1753200.0,1705.0,2017-05,1,0,0,0,0,1,0,0,0,0,0
3896,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,25.0,99559.25,1705.0,2017-05,1,0,0,0,0,0,0,1,0,0,0
3897,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4200.0,10252200.0,1705.0,2017-05,1,0,0,0,0,0,0,0,1,0,0
3898,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,90.0,2202030.0,1705.0,2017-05,1,0,0,0,0,0,0,0,0,1,0
3899,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,3.0,75283.08,1705.0,2017-05,1,0,0,0,0,0,0,0,0,1,0
3900,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1705.0,2017-05,1,0,0,0,0,0,0,0,0,1,0
3901,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,360.0,2629800.0,1706.0,2017-06,1,0,0,0,0,1,0,0,0,0,0
3902,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,199118.5,1706.0,2017-06,1,0,0,0,0,0,0,1,0,0,0
3903,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1706.0,2017-06,1,0,0,0,0,0,0,0,1,0,0
3904,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1468020.0,1706.0,2017-06,1,0,0,0,0,0,0,0,0,1,0
3905,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,8.0,200754.88,1706.0,2017-06,1,0,0,0,0,0,0,0,0,1,0
3906,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1706.0,2017-06,1,0,0,0,0,0,0,0,0,1,0
3907,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,350.0,2556750.0,1707.0,2017-07,1,0,0,0,0,1,0,0,0,0,0
3908,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,50.0,199118.5,1707.0,2017-07,1,0,0,0,0,0,0,1,0,0,0
3909,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3000.0,7323000.0,1707.0,2017-07,1,0,0,0,0,0,0,0,1,0,0
3910,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,30.0,734010.0,1707.0,2017-07,1,0,0,0,0,0,0,0,0,1,0
3911,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,11.0,276037.96,1707.0,2017-07,1,0,0,0,0,0,0,0,0,1,0
3912,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1707.0,2017-07,1,0,0,0,0,0,0,0,0,1,0
3913,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,370.0,2702850.0,1708.0,2017-08,1,0,0,0,0,1,0,0,0,0,0
3914,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,33.0,131418.21,1708.0,2017-08,1,0,0,0,0,0,0,1,0,0,0
3915,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4000.0,9764000.0,1708.0,2017-08,1,0,0,0,0,0,0,0,1,0,0
3916,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,90.0,2202030.0,1708.0,2017-08,1,0,0,0,0,0,0,0,0,1,0
3917,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,11.0,276037.96,1708.0,2017-08,1,0,0,0,0,0,0,0,0,1,0
3918,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,90.0,2202030.0,1708.0,2017-08,1,0,0,0,0,0,0,0,0,1,0
3919,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,220.0,1607100.0,1709.0,2017-09,1,0,0,0,0,1,0,0,0,0,0
3920,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,39.0,155312.43,1709.0,2017-09,1,0,0,0,0,0,0,1,0,0,0
3921,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2204.0,5379964.0,1709.0,2017-09,1,0,0,0,0,0,0,0,1,0,0
3922,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,120.0,2936040.0,1709.0,2017-09,1,0,0,0,0,0,0,0,0,1,0
3923,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,6.0,150566.16,1709.0,2017-09,1,0,0,0,0,0,0,0,0,1,0
3924,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,90.0,2202030.0,1709.0,2017-09,1,0,0,0,0,0,0,0,0,1,0
3925,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,360.0,2629800.0,1710.0,2017-10,1,0,0,0,0,1,0,0,0,0,0
3926,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,7340.0,27032192.4,1710.0,2017-10,1,0,0,0,0,0,1,0,0,0,0
3927,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,60.0,238942.2,1710.0,2017-10,1,0,0,0,0,0,0,1,0,0,0
3928,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,30.0,734010.0,1710.0,2017-10,1,0,0,0,0,0,0,0,0,1,0
3929,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,20.0,501887.2,1710.0,2017-10,1,0,0,0,0,0,0,0,0,1,0
3930,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1710.0,2017-10,1,0,0,0,0,0,0,0,0,1,0
3931,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,260.0,1899300.0,1711.0,2017-11,1,0,0,0,0,1,0,0,0,0,0
3932,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,6200.0,22833732.0,1711.0,2017-11,1,0,0,0,0,0,1,0,0,0,0
3933,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,60.0,238942.2,1711.0,2017-11,1,0,0,0,0,0,0,1,0,0,0
3934,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,60.0,1468020.0,1711.0,2017-11,1,0,0,0,0,0,0,0,0,1,0
3935,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,12.0,301132.32,1711.0,2017-11,1,0,0,0,0,0,0,0,0,1,0
3936,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,59.0,1443553.0,1711.0,2017-11,1,0,0,0,0,0,0,0,0,1,0
3937,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,870.0,6355350.0,1712.0,2017-12,1,0,0,0,0,1,0,0,0,0,0
3938,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,2300.0,8470578.0,1712.0,2017-12,1,0,0,0,0,0,1,0,0,0,0
3939,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,138.0,549567.06,1712.0,2017-12,1,0,0,0,0,0,0,1,0,0,0
3940,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,60.0,146460.0,1712.0,2017-12,1,0,0,0,0,0,0,0,1,0,0
3941,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,160.0,3914720.0,1712.0,2017-12,1,0,0,0,0,0,0,0,0,1,0
3942,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,29.0,727736.44,1712.0,2017-12,1,0,0,0,0,0,0,0,0,1,0
3943,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,90.0,2202030.0,1712.0,2017-12,1,0,0,0,0,0,0,0,0,1,0
3944,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3465.0,12761109.9,1801.0,2018-01,1,0,0,0,0,0,1,0,0,0,0
3945,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,40.0,159294.8,1801.0,2018-01,1,0,0,0,0,0,0,1,0,0,0
3946,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,13.0,31733.0,1801.0,2018-01,1,0,0,0,0,0,0,0,1,0,0
3947,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,30.0,734010.0,1801.0,2018-01,1,0,0,0,0,0,0,0,0,1,0
3948,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1801.0,2018-01,1,0,0,0,0,0,0,0,0,1,0
3949,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4200.0,15468012.0,1802.0,2018-02,1,0,0,0,0,0,1,0,0,0,0
3950,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,80.0,318589.6,1802.0,2018-02,1,0,0,0,0,0,0,1,0,0,0
3951,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,92.0,224572.0,1802.0,2018-02,1,0,0,0,0,0,0,0,1,0,0
3952,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,80.0,1957360.0,1802.0,2018-02,1,0,0,0,0,0,0,0,0,1,0
3953,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1802.0,2018-02,1,0,0,0,0,0,0,0,0,1,0
3954,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,170.0,1241850.0,1803.0,2018-03,1,0,0,0,0,1,0,0,0,0,0
3955,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,3350.0,12337581.0,1803.0,2018-03,1,0,0,0,0,0,1,0,0,0,0
3956,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,72.0,286730.64,1803.0,2018-03,1,0,0,0,0,0,0,1,0,0,0
3957,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4.0,9764.0,1803.0,2018-03,1,0,0,0,0,0,0,0,1,0,0
3958,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,80.0,1957360.0,1803.0,2018-03,1,0,0,0,0,0,0,0,0,1,0
3959,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,6.0,150566.16,1803.0,2018-03,1,0,0,0,0,0,0,0,0,1,0
3960,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1468020.0,1803.0,2018-03,1,0,0,0,0,0,0,0,0,1,0
3961,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,170.0,1241850.0,1804.0,2018-04,1,0,0,0,0,1,0,0,0,0,0
3962,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4200.0,15468012.0,1804.0,2018-04,1,0,0,0,0,0,1,0,0,0,0
3963,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,60.0,235955.1,1804.0,2018-04,1,0,0,0,0,0,0,1,0,0,0
3964,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,24.0,58584.0,1804.0,2018-04,1,0,0,0,0,0,0,0,1,0,0
3965,246,1,4060 Centralapoteket. Region Hovedstaden,1  eng. spr. a 1 ml,1.0,90.0,2,80.0,1908426.4,1804.0,2018-04,1,0,0,0,0,0,0,0,0,1,0
3966,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,130.0,2,18.0,451698.48,1804.0,2018-04,1,0,0,0,0,0,0,0,0,1,0
3967,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.  (0.5 ml),1.0,45.0,2,60.0,1431319.8,1804.0,2018-04,1,0,0,0,0,0,0,0,0,1,0
3968,246,1,4060 Centralapoteket. Region Hovedstaden,2 stk.,2.0,200.0,1,339.0,2476395.0,1805.0,2018-05,1,0,0,0,0,1,0,0,0,0,0
3969,246,1,4060 Centralapoteket. Region Hovedstaden,1 stk.,1.0,100.0,0,4200.0,15468012.0,1805.0,2018-05,1,0,0,0,0,0,1,0,0,0,0
3970,246,1,4060 Centralapoteket. Region Hovedstaden,1 htgl.,1.0,100.0,0,60.0,232968.0,1805.0,2018-05,1,0,0,0,0,0,0,1,0,0,0
